channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E45,pass,0,0.0,0,0,0,0,0,14.094671618001463,155.11606120579725,0.2562414521425388,0.6026077831878585
E46,pass,0,0.0,0,0,0,0,0,9.135182447546377,86.07718707257462,0.2755429261629718,0.65827364537387
E47,pass,0,0.0,0,0,0,0,0,6.3912112042731195,51.44282452318632,0.363521425978246,0.7995088162115597
E48,pass,0,0.0,0,0,0,0,0,23.65018441896297,306.8166358921759,0.18443363978005678,0.5054462383548066
E49,pass,0,0.0,0,0,0,0,0,11.677978860123776,127.57491217258621,0.3504551625000544,0.7240612730043174
E50,pass,0,0.0,0,0,0,0,0,9.447281392069499,84.01040206334552,0.3626962938248199,0.7228436861338163
E51,pass,0,0.0,0,0,0,0,0,7.207119079983592,57.883744002731476,0.35777509051231154,0.751726183992158
E52,pass,0,0.0,0,0,0,0,0,7.203228732950784,59.465410198066095,0.30620811217510224,0.7620258712841659
E53,pass,0,0.0,0,0,0,0,0,5.244027890304769,47.207164939756424,0.3184560735646609,0.7579226149455381
E54,pass,0,0.0,0,0,0,0,0,4.141288690537779,37.79678830482199,0.24546444174295703,0.6715677021006651
E55,review,4,0.4,1,0,0,0,4,3.0665421813631966,32.94964350877076,0.21050877250605646,0.3733455562933966
E56,pass,0,0.0,0,0,0,0,0,12.319043349890766,151.77226358930923,0.304547017318359,0.7479112030836277
E57,pass,0,0.0,0,0,0,0,0,11.068008015718286,102.01343493820994,0.37330906033243993,0.7312953083161382
E58,pass,0,0.0,0,0,0,0,0,9.98456921998062,83.30126311457512,0.3485467119918747,0.7492685068406244
E59,pass,0,0.0,0,0,0,0,0,6.784230131955379,60.25734441277345,0.3753846636378898,0.8432047199646819
E60,pass,0,0.0,0,0,0,0,0,6.529951680803922,54.515292468514666,0.31213424915123344,0.8185553241632899
E61,pass,0,0.0,0,0,0,0,0,5.532181428190903,57.3708785144678,0.29967237329839913,0.8007442617887879
E62,pass,0,0.0,0,0,0,0,0,6.901860201384743,59.94033053127235,0.29321456901406706,0.7883196005805546
E63,pass,0,0.0,0,0,0,0,0,12.270502260719903,136.13007727191547,0.3087076219682291,0.7920290185280223
E64,pass,1,0.1,1,0,0,0,1,11.15747210292929,118.2475238483133,0.34238701456215265,0.7915992039975462
E65,pass,0,0.0,0,0,0,0,0,8.062076263768994,106.79245849307598,0.3522013420527153,0.7633109442678865
E66,pass,0,0.0,0,0,0,0,0,7.097872902914773,68.66720731251121,0.34500666024136956,0.9118997588103224
E67,pass,0,0.0,0,0,0,0,0,6.847832368699205,63.355179593922614,0.30402995559654383,0.8596984786097903
E68,pass,0,0.0,0,0,0,0,0,11.822348527566826,135.70274843841406,0.3455184833518295,0.8119394433418001
E69,pass,0,0.0,0,0,0,0,0,10.195218279860336,104.2118581411617,0.364251975669834,0.7978514582756514
E70,pass,0,0.0,0,0,0,0,0,8.811803679984394,73.79489061541658,0.34866204145677887,0.8502387611656452
E71,pass,0,0.0,0,0,0,0,0,7.215045424911001,63.218016238150845,0.3131968195288463,0.9091279110981214
E72,pass,0,0.0,0,0,0,0,0,7.3970351922514235,84.31351192658963,0.34068974412763353,0.9060132169153835
E73,pass,0,0.0,0,0,0,0,0,11.429702625301815,110.7183057421293,0.3301400166477513,0.7970647492604221
E74,pass,0,0.0,0,0,0,0,0,10.247257863288231,95.50566479455901,0.3739568045192423,0.805586136474042
E75,pass,0,0.0,0,0,0,0,0,7.8858587627997645,70.88750531839301,0.34432295044210937,0.8950335704812951
E76,pass,0,0.0,0,0,0,0,0,7.18693335867207,66.77780605050349,0.3395400219897151,0.9245798425639794
E77,pass,0,0.0,0,0,0,0,0,7.125125809148048,65.42620039445886,0.3171451961958518,0.8657601288496448
E78,pass,1,0.1,1,0,1,0,0,6.3357776620058,74.91763793960072,0.21653681299530145,0.6918915292137279
E79,pass,0,0.0,0,0,0,0,0,4.844395544932893,59.99343145400011,0.2508600494670875,0.6967778049714922
E80,review,3,0.3,1,0,0,0,3,3.5294808665100024,31.902449827864583,0.20589073722073725,0.45661631147495463
E81,pass,0,0.0,0,0,0,0,0,12.487308603478073,124.41818910344386,0.29741590465801365,0.7144947965096474
E82,pass,0,0.0,0,0,0,0,0,10.893437354876887,102.28200642140376,0.32144594558315476,0.79298460813012
E83,pass,0,0.0,0,0,0,0,0,8.717249383630646,78.0295801188104,0.32849244029763724,0.8726437786262669
E84,pass,0,0.0,0,0,0,0,0,6.956806942210768,58.3675412491643,0.3211918457064761,0.8591685953355805
E85,pass,1,0.1,1,0,1,0,0,6.444097235504477,70.85857363679557,0.23832799240362634,0.8137426930894283
E86,pass,0,0.0,0,0,0,0,0,5.19853885648037,45.4387009654025,0.30365748357602285,0.7518465721799581
E87,pass,0,0.0,0,0,0,0,0,4.729414758789562,45.16506248403702,0.35851837501903727,0.7902456076592539
E88,pass,0,0.0,0,0,0,0,0,12.02726079058044,140.65206391555054,0.32144163013599736,0.7109179815431588
E89,pass,0,0.0,0,0,0,0,0,10.764847835867453,103.5728608965691,0.32638573332037984,0.7787398200992721
E90,pass,0,0.0,0,0,0,0,0,9.539053503065674,85.95030983373795,0.3320491226597849,0.7798949097305056
E91,pass,1,0.1,1,0,1,0,0,6.092575380641991,61.19486043869468,0.25963591250489615,0.7775496675875997
E92,pass,0,0.0,0,0,0,0,0,5.92808241172323,48.761533891259994,0.3600837236977489,0.8078399419679719
E93,pass,0,0.0,0,0,0,0,0,5.1079722020075415,49.30263447668244,0.350633209397501,0.8709610361960809
E94,pass,0,0.0,0,0,0,0,0,11.270185468650183,138.17058296493096,0.29998701340512335,0.673713140675585
E95,pass,0,0.0,0,0,0,0,0,10.701431776484283,120.3026694523134,0.3609475502416294,0.6853227328218578
E96,pass,0,0.0,0,0,0,0,0,9.15836929435353,77.94491721353731,0.3599267073608352,0.7512321531193167
E97,pass,0,0.0,0,0,0,0,0,6.4747712784589835,62.61691725709066,0.3796015513009754,0.7790248562320998
E98,pass,0,0.0,0,0,0,0,0,5.782966258861176,54.09718989967692,0.3471681211872657,0.833318605979535
E99,pass,0,0.0,0,0,0,0,0,12.473902632357596,137.85232072206546,0.35089550304451916,0.658653216802666
E100,review,3,0.3,1,0,0,0,3,18.470986528902642,288.33524554803233,0.2376305877223498,0.3998099079600044
E101,pass,0,0.0,0,0,0,0,0,8.72913472112755,79.47803352380987,0.3866531495014349,0.644705656148048
E102,pass,0,0.0,0,0,0,0,0,6.900430379423132,65.55348568525444,0.35147916493849585,0.7380849940632165
E103,pass,0,0.0,0,0,0,0,0,6.046888023450271,63.375863372607995,0.28634864293774376,0.8212122161225516
E104,pass,0,0.0,0,0,0,0,0,4.940527310384906,49.32836032026466,0.2830133525496279,0.9037629446346251
E105,pass,0,0.0,0,0,0,0,0,4.318751222784382,44.04981300303799,0.23815546396075774,0.7493239851051406
E106,pass,1,0.1,1,0,0,0,1,3.5740842538457764,39.93374898859082,0.12751246971263813,0.4951786064244946
E107,pass,1,0.1,1,0,0,0,1,17.263441514535927,153.81053545824182,0.27112318407388536,0.5750348831774685
E108,review,3,0.3,1,0,0,0,3,17.87459448993559,236.05546124672446,0.1934005755086545,0.3410019811475751
E109,pass,1,0.1,1,0,0,0,1,11.077284253756739,134.86406326234538,0.1631451917978738,0.6560767325842801
E110,pass,0,0.0,0,0,0,0,0,5.472012026058078,54.94983749071623,0.25267113642281847,0.797913794569363
E111,pass,0,0.0,0,0,0,0,0,4.798791299589043,48.705482470776516,0.22125867274608507,0.9018265155165001
E112,pass,0,0.0,0,0,0,0,0,4.78021989597939,53.63419864251839,0.08304672810884971,0.7721481853548473
E113,pass,0,0.0,0,0,0,0,0,11.227247684242807,112.77045462574205,0.30862205214854277,0.7484661914697172
E114,pass,0,0.0,0,0,0,0,0,10.729982034619205,94.41686898561947,0.31941305085409777,0.7374889466129269
E115,pass,2,0.2,1,0,0,0,2,16.391194924631485,183.11935896706862,0.2018723390103723,0.5358271383310463
E116,pass,0,0.0,0,0,0,0,0,7.841521048121763,84.52859985618409,0.20801982384462142,0.7051346450029453
E117,pass,0,0.0,0,0,0,0,0,6.070668232123842,70.7546193489969,0.1343192444038998,0.831218166418327
E118,pass,0,0.0,0,0,0,0,0,6.281108306757729,70.67071053696093,0.08133096190672193,0.856292068633185
E119,pass,0,0.0,0,0,0,0,0,13.659912962190857,201.25910039462087,0.26633769899231596,0.6776609655843547
E120,pass,0,0.0,0,0,0,0,0,11.009442565873277,112.09494054515258,0.33278985727122384,0.8100658201935429
E121,pass,0,0.0,0,0,0,0,0,11.21284444663992,110.230745054152,0.2659368196891032,0.801923033268687
E122,pass,0,0.0,0,0,0,0,0,11.46951591312681,136.3969624507988,0.1944156903485986,0.648256064754515
E123,pass,0,0.0,0,0,0,0,0,10.14956811706077,107.30941501369833,0.08682334709380206,0.7197530366943601
E124,pass,0,0.0,0,0,0,0,0,8.144327284875322,87.42934715435092,0.04270266938731368,0.8283352167510909
E125,pass,0,0.0,0,0,0,0,0,13.504290849765109,138.52841884561852,0.20772658187454596,0.776787043245255
E126,pass,1,0.1,1,0,1,0,0,15.226652727835821,181.27791339567682,0.22577917814244194,0.639679753680377
E127,review,3,0.3,3,2,2,0,3,52.80668968761775,729.4347448501038,0.07356619947402242,0.3527250932763325
E128,pass,0,0.0,0,0,0,0,0,15.552244248087518,168.64450992650814,0.24005019958710067,0.731349860525704
