component,ecg_correlation,emg_correlation,emg2_correlation,low_frequency_fraction,high_frequency_fraction,kurtosis,proposed_artifact,reasons
22,0.0011918379494367276,-0.005377820796613533,0.006074211540632105,0.5965767084860162,0.14325990262843044,114.40812324443972,False,
23,-0.01587458204143546,0.01040666128500205,-0.01408100573481161,0.36060696977324175,0.16531650345643065,5.093554197872319,False,
24,-0.0005587043956542278,0.0015403843995814984,-0.00101023795651741,0.08782119152874876,0.5645559179392762,7.183872050036387,False,
25,0.0007077906585154035,0.00028492552738540954,-0.0002942526238454311,0.10802543972497351,0.38723402786209987,1.4381116748924296,False,
26,0.015106840942232455,2.7069111374555047e-05,-0.0004863775117535264,0.4112465884413961,0.2223191354750074,20.90792622293812,False,
27,-0.0008886029272770354,0.002492035160985419,-0.0030372995155454672,0.6325634234517462,0.1712524675380466,459.7339229420379,False,
28,-0.0024663706733554255,0.00037900337126911635,0.00011398561985223616,0.1884598040242091,0.5126509691557598,39.43116417182994,True,high_frequency_power_with_kurtosis
29,0.0009809453464506963,-0.0010631799545281863,0.0010961535522328052,0.2570782835194276,0.5087633264019678,38.278801935680875,True,high_frequency_power_with_kurtosis
30,0.00670621795400438,-0.00541284147612844,0.006173875096540056,0.5100996987557559,0.17624555716786,58.04044469956003,False,
31,0.004649204673441373,-0.0038112489022277965,0.004326461210096745,0.8572789381943671,0.037201369630710246,47.456972398664924,False,
32,0.0014005624521053312,0.000532774064681971,-0.0011467670576974147,0.6081717299827047,0.14558031957196474,116.38232384644762,False,
33,0.007125343750867007,-0.004913836610093871,0.003872236923588978,0.3905980283140691,0.1548759174110363,3.1730988880501534,False,
34,-0.12961743792340674,0.07705363101815495,-0.08289710027503948,0.2739620576720721,0.3423070170644933,18.57345199818558,False,
35,-0.002628103593442393,0.0011780386828576296,-0.0025224534104606924,0.3508960531671035,0.3317118368741914,27.77022591748589,False,
36,-0.00450242447307944,0.0019841050937483814,-0.0032180461190115628,0.3389794940868786,0.23805008295747754,14.627160234334104,False,
37,0.0003506791043653639,-0.0020147175447352457,0.0018084169982601139,0.3662660615445225,0.24134906200738976,33.66675622299574,False,
38,-0.0032757715722994333,0.0025289643453386447,-0.0028133238640289026,0.4089421593520299,0.10560460910062243,2.285567156875,False,
39,-0.0008127895312969332,0.0019483747357963777,-0.0017015029221278779,0.21431363866458913,0.44845118906319403,114.91411724759004,True,high_frequency_power_with_kurtosis
40,-0.0019591370412351716,0.0008539173837061443,-0.0015083109537239914,0.14892904130776732,0.39387455494016166,21.319134803813633,False,
41,-0.003975363546490546,0.0029927852073081854,-0.0036901128067652962,0.3731543100661745,0.29261038009117785,201.78738318627,False,
42,-0.003442726703229646,0.0025756922610926727,-0.002308533825604453,0.25926607435041504,0.408877695690904,10.400512023281149,False,
43,-0.00784616779752648,0.006202876317382604,-0.006446604769192854,0.2612640591605105,0.4165596745091112,45.07306945254956,True,high_frequency_power_with_kurtosis
44,-0.003999201375446879,0.0032105510927684672,-0.0038116045747909858,0.4718997568363331,0.25182732321294116,12.168459298541514,False,
45,0.001027648561572226,0.0010411045663853385,-0.0013593951948424909,0.3777902531520237,0.18048485553162735,20.93107380366254,False,
46,-0.010550507338854747,0.005096000326601699,-0.004500393469736616,0.41188862439589985,0.26737057088794813,8.666235010261548,False,
47,0.005586488604382244,-0.0013476741166549041,0.002184843931793371,0.6445183011865107,0.13259917445426903,65.35455176321902,False,
48,-0.006676798331795699,0.0027891858208265096,-0.003244255925111945,0.2580268771363617,0.2661251231588082,1.1590466395557866,False,
49,-0.006883914903187011,0.004373070273883517,-0.00535884095306554,0.48653260333088755,0.26674958674304594,18.45530381557085,False,
50,0.00422859603778989,-0.005643342885261181,0.006578074941401889,0.31783265966598895,0.4087222620692815,12.378749429456558,False,
51,-0.006894970918499325,0.00491240143864505,-0.0049990539278060775,0.4759684988787543,0.14810857915698686,26.050476030442752,False,
52,-0.0023828195911080124,-0.0006828643674837823,0.0009589929651702631,0.33040263377192114,0.27231633021352586,7.675800455330432,False,
53,0.0017348847442689005,0.0013275428973560557,-0.0018405871187017271,0.3889256983426717,0.3130882347686546,12.966920814998852,False,
54,0.008673801766216932,-0.004874875310064424,0.005842229884206719,0.32548564149014336,0.20600688325339256,4.129572378889495,False,
55,-0.007804984366129162,0.0059415232025809605,-0.005841781204757625,0.6222210381349952,0.09166155252630918,108.79031294245992,False,
56,0.0067816369708484,-0.005562104464730589,0.007278791066418507,0.4080291327968769,0.20035775741389245,9.523351732110168,False,
57,0.001118326659518124,0.0011567729033405889,-0.0008178352415227012,0.47790413025668854,0.1985184918157447,26.16090479890403,False,
58,-0.006551232337660899,0.0035298680862583674,-0.005133697497915889,0.31360329214566,0.20667317438036586,5.903248418038496,False,
59,-0.016554061973445635,0.010042885863061592,-0.010941856538268825,0.15968015846336361,0.5220197472557183,53.07978719047709,True,high_frequency_power_with_kurtosis
60,-0.019136229951219885,0.010232392345516561,-0.012109245794230533,0.38385367167107926,0.2922721012713882,61.854552467540124,False,
61,-0.02931547809415239,0.017616120542057075,-0.02253405927584665,0.22329158435239682,0.48595912250893486,22.68775852975795,True,high_frequency_power_with_kurtosis
62,0.047779863483947034,-0.0338801675695375,0.04043497996640122,0.3329378331926365,0.23042218574876394,5.029549511402168,False,
63,-0.006521461669968153,0.006017091317733686,-0.007872407318830247,0.4678775008466495,0.20230612029950712,8.739274842003912,False,
64,-0.007737655670654505,0.005863699769476156,-0.0074928705221981706,0.26138065776957065,0.33853586106337064,30.463217084075566,False,
65,-0.0023817755823723192,0.002489673058193699,-0.003818746248883992,0.49332377115270615,0.1490653336418705,40.06548748972053,False,
66,0.013345233160372743,-0.010766430081395327,0.012105209514035127,0.3665268067305281,0.24162631122650896,5.074982406717879,False,
