channel,decision,flagged_trials,trial_fraction,independent_metrics,variance_trials,peak_to_peak_trials,global_correlation_trials,neighbor_correlation_trials,median_std_uv,median_peak_to_peak_uv,median_global_correlation,median_neighbor_correlation
E114,pass,0,0.0,0,0,0,0,0,12.009526113468917,120.9456399924319,0.33865621019333975,0.800113488853744
E115,pass,0,0.0,0,0,0,0,0,8.81917401581265,97.00026946040595,0.33205382272980843,0.7262501582321698
E116,pass,0,0.0,0,0,0,0,0,5.578773830729502,61.89305332586558,0.2578655887075262,0.8929204579447585
E117,pass,0,0.0,0,0,0,0,0,6.106222715984975,58.86854194851824,0.1593293947573024,0.9445958774730233
E118,pass,0,0.0,0,0,0,0,0,6.128298796749693,54.42775548972908,0.058373690157876724,0.9251857741876935
E119,pass,0,0.0,0,0,0,0,0,33.01531552947675,368.93237117787135,0.270750736049634,0.5748884311487634
E120,review,1,0.09090909090909091,2,1,1,0,0,14.276093205996897,144.53901052868767,0.3491903457044985,0.8265207276476175
E121,pass,0,0.0,0,0,0,0,0,12.790934432901585,129.4390473893202,0.3182374667293993,0.766799418863355
E122,pass,2,0.18181818181818182,1,0,0,0,2,10.984739532431337,132.04104748527203,0.18921689948339387,0.5691843261954657
E123,pass,0,0.0,0,0,0,0,0,6.486927128673409,63.509847211426276,0.1473388810259723,0.8033130964742423
E124,pass,0,0.0,0,0,0,0,0,6.754413027399737,61.88817823920496,0.09171081519147017,0.9256065002551939
E125,pass,0,0.0,0,0,0,0,0,16.400979401501285,183.38804399939812,0.2701346594881251,0.5989047299630976
E126,review,2,0.18181818181818182,2,0,1,0,2,26.846693585847156,417.531752395098,0.2544023231582349,0.43537392456118085
E127,pass,2,0.18181818181818182,1,0,0,0,2,30.22534233221318,444.47226383013844,0.23903886246025624,0.5282637036861502
E128,pass,2,0.18181818181818182,1,0,0,0,2,18.23056811832746,216.44971794937567,0.309669527674972,0.5347944573265055
