configuration,channel,median_trial_std_uv,median_trial_peak_to_peak_uv,median_channel_correlation,line_noise_ratio_50hz,median_edge_to_middle_rms_ratio,suspect,suspect_reasons
bandpass_0p5_45,E111,18.026489274480465,108.18981328898217,0.43395525315243766,1677.8506956670253,1.001125640688128,True,variance_outlier;low_correlation
bandpass_0p5_45,E112,93.23199606712565,343.0832934430516,0.9700430378383947,47796.755079430135,0.9999862143929262,False,
bandpass_0p5_45,E113,112.36719373849694,505.4976052185672,0.966710341965121,17110.492821574397,1.0046771572586064,False,
bandpass_0p5_45,E114,105.60840844026706,546.3383224476224,0.9632623173976782,17222.4911888568,0.9983774794902067,False,
bandpass_0p5_45,E115,98.18906892588308,544.1062701814584,0.888531875061193,5281.641249404242,0.992326529308312,True,low_correlation
bandpass_0p5_45,E116,83.41618465549678,414.21518486084886,0.8961866489275184,4178.9700347297,1.0003342792286127,True,low_correlation
bandpass_0p5_45,E117,75.2657474895112,355.2643660406661,0.9392453138431524,8478.90672954199,0.997657199100984,False,
bandpass_0p5_45,E118,95.25141660864804,360.2953687217554,0.9707286374915578,37210.9928317174,1.0000195423621543,False,
bandpass_0p5_45,E119,102.29164518674551,599.8541775426575,0.9387298184143117,13538.315025000611,0.978459431171783,False,
bandpass_0p5_45,E120,106.06238341866849,437.92941776719704,0.9708463511757434,17922.423951591034,1.0024035495491694,False,
bandpass_0p5_45,E121,103.41603457257595,432.5466045012323,0.9699229109369701,16826.163933923865,1.0004473429502472,False,
bandpass_0p5_45,E122,103.19166441857607,486.45235775064566,0.9531572334428452,15539.472137789435,0.9968176670578444,False,
bandpass_0p5_45,E123,97.52037585585433,453.76177318673535,0.9350233681211645,15085.916281773294,0.9921638332258966,False,
bandpass_0p5_45,E124,99.58260683183093,396.02746059856884,0.9665166637538958,27451.351311288585,0.9969627899941682,False,
bandpass_0p5_45,E125,102.00502075121007,440.15929079071856,0.9679079526716512,13375.841877681794,1.0172931657149686,False,
bandpass_0p5_45,E126,105.4996158242683,594.9121163735381,0.9488579928911625,7193.730989738682,0.998755735666175,False,
bandpass_0p5_45,E127,115.77835025123788,584.1898725072026,0.681153793929153,5952.271505700736,1.007687416417902,True,low_correlation
bandpass_0p5_45,E128,103.62562944584732,591.6608325208742,0.9435363610232443,11569.482845744338,0.9999895906981453,False,
notch50_bandpass_0p5_45,E1,16.18985367178847,154.43890992189236,0.27023962342383356,0.7141432203190555,1.1610480147218876,False,
notch50_bandpass_0p5_45,E2,23.523759533619916,320.68739630255413,0.14656512546049488,0.9520196026844554,0.8214275749325033,False,
notch50_bandpass_0p5_45,E3,16.52552362126445,198.8630223956517,0.168743399135628,0.9690439701364226,0.9445990147084887,False,
notch50_bandpass_0p5_45,E4,12.959082408026097,197.91487745586832,0.17802870286545874,1.1749387533149427,0.9354423709184908,False,
notch50_bandpass_0p5_45,E5,11.794180661623013,152.77590512014666,0.05295791462399701,1.7012242145626149,1.082315752820289,False,
notch50_bandpass_0p5_45,E6,8.570341760114156,119.36328798224517,0.09453829928413844,1.8837625616127809,1.01156260534954,False,
notch50_bandpass_0p5_45,E7,3.6535790216712747,45.591866833209444,0.12136713817677729,1.7529163901735374,0.9750680488235832,False,
notch50_bandpass_0p5_45,E8,47.53215020322747,660.0975519914791,-0.07280043615655528,0.7140580315587649,1.2979310295931625,False,
notch50_bandpass_0p5_45,E9,25.193538477485586,308.27503262020804,0.03967090912206098,0.9724420840526511,1.089572386626109,False,
notch50_bandpass_0p5_45,E10,16.15242518369035,202.61232086110783,0.13175981560264333,1.1459187806083395,1.150922216602684,False,
notch50_bandpass_0p5_45,E11,15.26678350730906,190.70423190910404,0.1046389037796443,1.5896391853858436,1.0014142020848011,False,
notch50_bandpass_0p5_45,E12,8.369031821517611,105.54727395102185,0.09927982246385858,1.983548551745008,1.0955357101044678,False,
notch50_bandpass_0p5_45,E13,5.923803191561461,85.3242066513088,0.14411810907395325,1.7793119629044933,0.9629535507997546,False,
notch50_bandpass_0p5_45,E14,33.45730675521444,425.7463701233973,-0.025325705093624192,0.8159677554012211,1.3326345513880804,False,
notch50_bandpass_0p5_45,E15,23.893875714141984,294.63460435992704,0.06716008334763922,1.1936909236155184,1.0163723004207343,False,
notch50_bandpass_0p5_45,E16,18.961473233868734,238.33400352992112,0.06571776069208095,1.300126855027209,1.1357366429055995,False,
notch50_bandpass_0p5_45,E17,24.32529091237619,354.7551959991238,0.009797573336999914,0.7493753598139612,1.3230046798008395,False,
notch50_bandpass_0p5_45,E18,16.57170348744798,213.90181252467085,0.13493799959671435,1.3297688829413898,1.1178095445999017,False,
notch50_bandpass_0p5_45,E19,10.650003483351677,129.57629987259241,0.10616016754687335,1.5176940617886667,1.2889733881627756,False,
notch50_bandpass_0p5_45,E20,7.876256808769203,110.63060328416152,0.22678187949059,1.2692445498489624,1.0416000440437951,False,
notch50_bandpass_0p5_45,E21,27.95552603070593,419.36655831614786,-0.042013310130830026,0.8870915282569614,1.4940153634854056,False,
notch50_bandpass_0p5_45,E22,21.177719657370364,306.94733152016533,-0.00014116494363896609,0.9919902610140241,1.4305724605742975,False,
notch50_bandpass_0p5_45,E23,13.81691351775784,175.78033586262728,0.18324192168916875,0.8691290103841127,1.1134348733383088,False,
notch50_bandpass_0p5_45,E24,9.65434549588004,134.96552334346313,0.2516119726010216,1.0041921025502059,1.1450456081544234,False,
notch50_bandpass_0p5_45,E25,40.51789424544083,629.5229792813611,-0.08362504760600899,0.8622827966401562,1.5773620849210532,False,
notch50_bandpass_0p5_45,E26,20.950250200364746,251.09094547270877,0.05774048365133887,0.8181753285547251,1.2215741000035276,False,
notch50_bandpass_0p5_45,E27,12.628161388894265,158.86648331711646,0.16335414268758458,0.8104555774070302,0.997301190131076,False,
notch50_bandpass_0p5_45,E28,13.953957050050589,167.22924449527946,0.13258784317963593,0.7038327469552514,0.9382197645108229,False,
notch50_bandpass_0p5_45,E29,7.486915746245123,86.41304785475211,0.13403561909921402,1.2829275480188576,0.979668175658446,False,
notch50_bandpass_0p5_45,E30,5.542161427905479,89.0652183135477,0.13397872211479708,1.4033393405193237,0.9897687272217569,False,
notch50_bandpass_0p5_45,E31,4.217000188810999,51.57348034103657,0.19348117571243298,1.7932930543123895,1.086448913786072,False,
notch50_bandpass_0p5_45,E32,18.884316386073294,199.19670402827364,0.20194360962378632,0.5628289811957753,1.0128319402436576,False,
notch50_bandpass_0p5_45,E33,14.031410132525876,192.6806272544825,0.2520311391463051,0.708910919673171,1.000295647155398,False,
notch50_bandpass_0p5_45,E34,18.713169291991875,285.7491077487212,0.17174854313384413,0.5957175552700323,0.9240566087931763,False,
notch50_bandpass_0p5_45,E35,19.941248678444083,173.7754553689515,0.10249103584582606,0.9662046395231731,0.8626105884116236,False,
notch50_bandpass_0p5_45,E36,15.436156279898219,133.37359953026152,0.06378648861414685,1.0032917008153572,0.8652955392773785,False,
notch50_bandpass_0p5_45,E37,7.059766220620133,86.92290149701272,0.1345100891561104,0.7700365886446062,1.014025216176959,False,
notch50_bandpass_0p5_45,E38,16.271577617410696,206.08877683713524,0.21849008220709706,0.7818428697122274,1.0825190525351434,False,
notch50_bandpass_0p5_45,E39,17.640153580793967,320.0601442896452,0.24437642999139256,0.5152755970750937,1.0413770098211168,False,
notch50_bandpass_0p5_45,E40,18.889570563008437,313.07234141848653,0.2518540088445762,0.4869671635034577,0.9055912033557821,False,
notch50_bandpass_0p5_45,E41,12.05467926199653,160.7549499810953,0.1875048449936288,0.8313324422736119,1.0207744871444977,False,
notch50_bandpass_0p5_45,E42,8.994695798391827,112.90259177754027,0.31280633599374225,0.7730227289967969,0.8442669572005586,False,
notch50_bandpass_0p5_45,E43,17.27954456862301,205.57455347680423,0.2573994733108393,0.7314271961222816,1.0769360990890742,False,
notch50_bandpass_0p5_45,E44,15.739647661312693,213.0455890435613,0.3225958026104719,0.6940185844020204,1.0816539937004894,False,
notch50_bandpass_0p5_45,E45,17.744886918975,342.981740001052,0.27265895100781534,0.38475915215652406,0.9657542917604391,False,
notch50_bandpass_0p5_45,E46,16.424749393745547,278.1621535743178,0.28823809835041425,0.5607388082400263,0.9584007292192225,False,
notch50_bandpass_0p5_45,E47,11.353915604388522,122.18378822433317,0.3010001514984706,0.9528131559566425,0.9505011764960202,False,
notch50_bandpass_0p5_45,E48,18.684666725502375,244.23891459217595,0.18681532339833068,0.6958021339892043,1.2666624667861837,False,
notch50_bandpass_0p5_45,E49,14.981570938585497,172.41346115813622,0.30252193113958614,0.6965844828298837,1.0232779724109204,False,
notch50_bandpass_0p5_45,E50,166.10151989370155,1384.6131616035777,0.03897511264903497,0.5380960814821618,1.0308557305776427,True,variance_outlier;peak_to_peak_outlier
notch50_bandpass_0p5_45,E51,10.734296736876829,116.15659084881452,0.2831469554915973,0.8149671997090051,1.0015407095684525,False,
notch50_bandpass_0p5_45,E52,9.980320841540452,122.56303518230243,0.23809888577998678,0.9199575209866732,1.0296564086504298,False,
notch50_bandpass_0p5_45,E53,8.26015150305975,103.53205899842939,0.25084890070495713,0.884844871627632,0.9687186932582315,False,
notch50_bandpass_0p5_45,E54,7.0063796769880335,83.14454660082018,0.08924000716737629,2.5124516829077392,0.9374201952900506,False,
notch50_bandpass_0p5_45,E55,3.375978071581568,36.84564739373044,0.19053243470420161,2.4766579839676237,1.058164026265282,False,
notch50_bandpass_0p5_45,E56,42.62694602278209,562.0552623500978,0.1136256002462073,0.7832349865978752,0.7442773682534263,False,
notch50_bandpass_0p5_45,E57,14.764479274409839,175.16448709416878,0.3129025156221333,0.688328411798123,1.0841612017579938,False,
notch50_bandpass_0p5_45,E58,12.513440284249773,130.94085638406744,0.315067226622632,0.7708477538255095,1.0932754211557225,False,
notch50_bandpass_0p5_45,E59,10.871565767769624,119.47229905673154,0.2748854045075987,1.0104881236462522,1.0344186565621016,False,
notch50_bandpass_0p5_45,E60,9.413322215995443,116.2296615506833,0.2769084187579206,0.964940089966485,1.02750657272126,False,
notch50_bandpass_0p5_45,E61,7.949290432935696,88.35286852143099,0.256484310785109,0.9417157491826146,1.0135622385573242,False,
notch50_bandpass_0p5_45,E62,9.133611212080833,95.43935022808095,0.20180688227033386,1.5698490515153698,1.0138922679795042,False,
notch50_bandpass_0p5_45,E63,27.915777118953006,269.20037229224454,0.2282630287872746,0.8534778959389895,1.0878705863268132,False,
notch50_bandpass_0p5_45,E64,15.826413070366172,171.23814119954085,0.3246713146499992,0.8268224976024479,1.0839334823890003,False,
notch50_bandpass_0p5_45,E65,12.445558891268494,125.08453801814676,0.3560723749037701,1.2130017817240406,1.152890681758624,False,
notch50_bandpass_0p5_45,E66,11.381984877485367,109.34532714436088,0.2419518763618845,1.6507421672138105,1.0288875464507603,False,
notch50_bandpass_0p5_45,E67,10.09765301666156,109.70489258058934,0.23942710639572878,1.3786257723248956,1.1505353917366776,False,
notch50_bandpass_0p5_45,E68,22.79634346485677,296.88637426596745,0.17742530576892038,0.9604240926971627,1.20883880830871,False,
notch50_bandpass_0p5_45,E69,15.74703055369664,166.93831973928332,0.32746099188707856,0.792089301196717,1.2359072147691041,False,
notch50_bandpass_0p5_45,E70,12.461782807153066,142.45607575512304,0.22981441930026728,1.379344471807404,1.0778325586817004,False,
notch50_bandpass_0p5_45,E71,12.021965421153192,119.8780986876109,0.17112638079039852,1.6006906932149332,1.0594391527397982,False,
notch50_bandpass_0p5_45,E72,11.388356535578692,109.75503424947418,0.20396161946057698,1.6380886866317599,1.0387515016205786,False,
notch50_bandpass_0p5_45,E73,20.068873502421866,218.59977262247853,0.2674545214128848,0.6994988239859844,1.0918073918623286,False,
notch50_bandpass_0p5_45,E74,13.604578660312628,152.73965033698252,0.22495837104832586,0.6770414268809634,1.1081198973087587,False,
notch50_bandpass_0p5_45,E75,12.516588733760027,133.82578654181634,0.3005278403327367,1.2394567154464395,1.0418555696128415,False,
notch50_bandpass_0p5_45,E76,11.872953409125529,121.88975552856732,0.14039010312831143,1.3505201969435638,1.0164063850518232,False,
notch50_bandpass_0p5_45,E77,10.879268179419038,108.91271460475554,0.11668984812385018,1.5016310911305784,1.0623216581138106,False,
notch50_bandpass_0p5_45,E78,7.623745029194437,81.94514623096563,0.18909493534045746,1.1832893887646643,0.9976110481724085,False,
notch50_bandpass_0p5_45,E79,6.605323427581712,82.18740978666014,0.16358735234026914,2.6783366087211204,0.9470514464733509,False,
notch50_bandpass_0p5_45,E80,4.898008331503924,53.40486790515547,0.24712453867365886,2.8719842689326147,0.943983058753174,False,
notch50_bandpass_0p5_45,E81,17.78331893968577,194.99957805818732,0.2943850768248699,0.7108199674557556,1.2354749449987934,False,
notch50_bandpass_0p5_45,E82,13.788851848727612,132.5028687028551,0.32022759144612145,0.8727780301984637,1.1697895711844877,False,
notch50_bandpass_0p5_45,E83,13.233826354659367,128.92999508534854,0.14737251345789815,1.2322082563038512,1.141055096287726,False,
notch50_bandpass_0p5_45,E84,12.26040930402324,124.75561521779414,0.1374019414589265,1.3206312488077039,1.1347915003636146,False,
notch50_bandpass_0p5_45,E85,9.901537983844484,103.35210446391464,0.23652446612621456,1.2362345159259382,1.0220786313582277,False,
notch50_bandpass_0p5_45,E86,8.338271795508046,82.42143817969362,0.20855008066259048,1.0702448243806293,1.1615877085986237,False,
notch50_bandpass_0p5_45,E87,5.760269712621897,62.91482539010314,0.2508118804714971,2.2799933409639985,0.9991925548368397,False,
notch50_bandpass_0p5_45,E88,15.960265285739196,194.27141556024384,0.3703128377438195,0.791832637516705,1.1432570772596595,False,
notch50_bandpass_0p5_45,E89,13.514388133494382,142.54955291694884,0.3774455623810394,1.0804816998525997,1.210106032918308,False,
notch50_bandpass_0p5_45,E90,11.876895993628676,129.6233105830098,0.3082872028352283,1.081672910233205,1.1841765683259877,False,
notch50_bandpass_0p5_45,E91,10.903173856183148,117.25695912700104,0.24453606297708497,1.1140571560249906,1.1161605015744496,False,
notch50_bandpass_0p5_45,E92,8.6911235916078,103.34211837431293,0.28666338098612043,0.9729687515990657,1.1608070982622316,False,
notch50_bandpass_0p5_45,E93,8.485507767958866,103.25019248265005,0.30922936697726444,0.8576237430640734,1.1178650680964566,False,
notch50_bandpass_0p5_45,E94,19.710125023881307,219.6786922370925,0.30606222375122083,0.8733589176387304,1.264642042515797,False,
notch50_bandpass_0p5_45,E95,16.390132267346633,169.95156229615094,0.3576240413964407,0.8990166834765368,1.133745054602685,False,
notch50_bandpass_0p5_45,E96,14.01379898600787,197.02827167076282,0.3251297345277428,1.074337420479103,1.144342825709464,False,
notch50_bandpass_0p5_45,E97,10.21311541955647,164.57184698172026,0.2688128337143738,0.832641094757992,1.1254786807576251,False,
notch50_bandpass_0p5_45,E98,9.685982296697398,125.22413787114345,0.3539069147614157,0.8164291003891518,1.1377913665945023,False,
notch50_bandpass_0p5_45,E99,22.606248453154734,323.1043046481377,0.22886098049932907,0.7475737056860146,1.1650872903164158,False,
notch50_bandpass_0p5_45,E100,17.54614234314971,211.01606784716734,0.320385860500745,0.7989901912651843,1.170050554401655,False,
notch50_bandpass_0p5_45,E101,12.883641118572418,137.31549505630497,0.3574472902921707,0.7360403275326712,1.065167853096691,False,
notch50_bandpass_0p5_45,E102,9.853703710469997,117.82737926295772,0.33095112491179146,0.9143847709779236,1.1490747496089193,False,
notch50_bandpass_0p5_45,E103,5518.149725659665,40195.663281203946,0.008303855479074852,1.0041165720724012,0.7641784035613866,True,variance_outlier;peak_to_peak_outlier
notch50_bandpass_0p5_45,E104,8.191105594542512,124.07085159625092,0.19446105846432638,0.757090069448556,1.0631780816755425,False,
notch50_bandpass_0p5_45,E105,5.406706628874753,80.88753807536767,0.271349080239136,1.8316838297047537,1.0136243878906126,False,
notch50_bandpass_0p5_45,E106,4.878298935394296,55.439997210745304,0.12573718685769927,1.6558429573350577,1.0321643219889867,False,
notch50_bandpass_0p5_45,E107,25.518632121873324,335.26318762961864,0.24453606297708497,0.7546022140260151,0.8824594042734212,False,
notch50_bandpass_0p5_45,E108,25.466648598765158,379.3385224489235,0.1220770506751832,0.5981256475914438,0.9557159826971581,False,
notch50_bandpass_0p5_45,E109,14.757283966276317,234.6297836744965,0.18134791045484636,0.5161927327504304,1.0225312868653718,False,
notch50_bandpass_0p5_45,E110,10.421640257917621,154.71611421206327,0.2140467340777797,0.6373435541592277,1.012432207650139,False,
notch50_bandpass_0p5_45,E111,6.027826209915093,72.69890097305063,0.21563364326280557,0.7401018635121336,0.9654793906312272,False,
notch50_bandpass_0p5_45,E112,10.40993187367736,142.22869666019798,0.1994302370332314,1.5826879367565294,0.8389356729028228,False,
notch50_bandpass_0p5_45,E113,18.488481338863956,308.24414082996344,0.26954650305784633,1.9109509487680225,1.1376056218696893,False,
notch50_bandpass_0p5_45,E114,16.454764436013534,269.54789553604945,0.3087890986954314,0.8107922056396407,1.0308481796880486,False,
notch50_bandpass_0p5_45,E115,18.521425082464532,303.9554968577869,0.12155955066011141,0.6108031253747265,1.0261043990868033,False,
notch50_bandpass_0p5_45,E116,14.215667082652745,239.34805533548968,0.13136636099450238,0.5909394285924876,0.9855967895912862,False,
notch50_bandpass_0p5_45,E117,11.042352789655526,154.31791761410165,0.163201120522865,0.6421634102824325,1.053000051802119,False,
notch50_bandpass_0p5_45,E118,10.396901957920997,136.31746553720026,0.22444045129528256,1.206347463954494,0.9523069386637918,False,
notch50_bandpass_0p5_45,E119,23.632123595424673,379.06292932779195,0.1576870273670001,0.9150263629130425,0.8245122837490517,False,
notch50_bandpass_0p5_45,E120,14.561522637015049,162.32788377353347,0.28723529180079876,0.7882629656357113,1.1716426747649922,False,
notch50_bandpass_0p5_45,E121,14.442246695986446,160.00901227368905,0.29221098153467473,0.7971554486035579,1.1871775693040438,False,
notch50_bandpass_0p5_45,E122,16.133957266522486,299.50586676718876,0.18017371333725674,0.7141802083832316,1.0650617959439193,False,
notch50_bandpass_0p5_45,E123,21.29407068518654,201.1770478679689,0.12783507244592268,0.730535131122933,0.8457591534411274,False,
notch50_bandpass_0p5_45,E124,14.803400528168556,178.43001443777555,0.24482022484807056,1.01970475943045,1.0200051543840503,False,
notch50_bandpass_0p5_45,E125,16.470603548355694,178.96558955162294,0.2816013486909381,0.7017183580063621,1.2606426521727796,False,
notch50_bandpass_0p5_45,E126,25.979561928604802,356.96101681588544,0.21540830568370273,0.554583622568314,1.1780754781477634,False,
notch50_bandpass_0p5_45,E127,22.162494052561204,283.28466359928836,0.016920116994775844,0.6852715243089373,1.2813009029341451,False,
notch50_bandpass_0p5_45,E128,22.637240333392914,338.04615839644777,0.17175572712759837,0.6276763430493687,1.0382354420545614,False,
bandpass_0p5_40,E1,15.944882754326954,157.79362530454924,0.2663334925418047,2.6246762384433526,1.1611605421748532,False,
bandpass_0p5_40,E2,23.495436135139087,321.7122905358377,0.14532376812440015,5.135216172555912,0.8212496779283794,False,
bandpass_0p5_40,E3,16.429773024927897,195.87618415935776,0.17214504591428992,5.034881251551486,0.9507294798318182,False,
bandpass_0p5_40,E4,12.883296587079448,194.15880246125923,0.1772637009434537,9.65646487673024,0.9418542020083039,False,
bandpass_0p5_40,E5,11.692849496052848,152.5871878393451,0.035837133153533283,17.763657168401725,1.0847578520724996,False,
bandpass_0p5_40,E6,8.552591921342708,110.21008164791493,0.0831677940487177,23.71302456254837,1.011463453950691,False,
bandpass_0p5_40,E7,3.6204751390904644,44.056273916101524,0.10444297629182604,14.100212219050743,0.9758718116225119,False,
bandpass_0p5_40,E8,47.463466728635986,662.9780878244757,-0.0744117787092673,3.486361459137469,1.2954685761100782,False,
bandpass_0p5_40,E9,25.157116182035626,303.81294058689514,0.034318264916366144,6.523187008598138,1.0898904136105245,False,
bandpass_0p5_40,E10,16.067582686459044,198.60996227397652,0.12873343835957368,8.965793745570966,1.1525583983368675,False,
bandpass_0p5_40,E11,15.23888151204561,190.06383620974188,0.10107781146718291,15.775221148718517,1.0017647720221698,False,
bandpass_0p5_40,E12,8.285874417469195,103.60392761466917,0.0861398698417703,22.281943452836654,1.0969348545538364,False,
bandpass_0p5_40,E13,5.870719689443879,83.2598665538451,0.13012939209109922,13.661022122225452,0.9604051633081001,False,
bandpass_0p5_40,E14,33.43055363157367,427.2664870818585,-0.032379646852978776,4.868308915475065,1.334374680045817,False,
bandpass_0p5_40,E15,23.86283780180574,295.23523581625795,0.06422365627058617,8.35502630564235,1.0171142351364602,False,
bandpass_0p5_40,E16,18.933786686183723,233.52280143979954,0.059829085918563875,10.091271928992786,1.14098485835326,False,
bandpass_0p5_40,E17,24.28707526065558,353.14857025879076,0.0032107706066250895,4.359045448553789,1.3254957354287276,False,
bandpass_0p5_40,E18,16.53903585157011,210.53770725107069,0.13590583252873728,10.028367277386746,1.1194478253425957,False,
bandpass_0p5_40,E19,10.619061333684567,128.9549103172947,0.09812432803454647,14.099562941242246,1.2964033197459903,False,
bandpass_0p5_40,E20,7.823253739795606,107.50073852420806,0.2247689972078479,10.295582304204661,1.0218741400884235,False,
bandpass_0p5_40,E21,27.876479782994867,414.6579346635493,-0.049567042790635736,4.6811435993260995,1.4962869642573087,False,
bandpass_0p5_40,E22,21.101237225268413,308.25046254850633,-0.003884512712116293,6.061067231104976,1.4334557692965628,False,
bandpass_0p5_40,E23,13.739108952717391,171.08941811958468,0.18150200025023197,3.7050482532478766,1.1205324694694738,False,
bandpass_0p5_40,E24,9.581543265043882,128.48754540127675,0.2478713218012598,6.009377400169756,1.147678965596868,False,
bandpass_0p5_40,E25,40.44034744223942,625.1532983339348,-0.08714469139358182,3.857195449694101,1.5785135171800735,False,
bandpass_0p5_40,E26,20.867258232807057,246.50562521229602,0.05192285207363307,3.995827675894134,1.2279011067826064,False,
bandpass_0p5_40,E27,12.249291446917493,152.8583469306199,0.1629658824511394,2.8880673138783037,0.9976376400189617,False,
bandpass_0p5_40,E28,13.56884160695539,157.82617918529237,0.1362946367776829,3.4998146702581634,0.9492696101206693,False,
bandpass_0p5_40,E29,7.30821997440015,84.85973393322013,0.13128088992920242,8.494022502798064,0.9819344472298501,False,
bandpass_0p5_40,E30,5.444927310969086,83.8418589205179,0.12903740773785152,9.207509071611458,0.9904488792420376,False,
bandpass_0p5_40,E31,4.1293893989518144,51.266574319820904,0.19270120834408427,14.6126061398779,1.092590041907301,False,
bandpass_0p5_40,E32,18.660890405110457,177.20635281291675,0.2000704223821736,1.7378932096695272,1.0133876362009557,False,
bandpass_0p5_40,E33,13.850883259483943,176.16878839147176,0.24163870522530667,2.077276170056844,1.0010904946844403,False,
bandpass_0p5_40,E34,18.182272127022177,277.89416239477924,0.16931357921491139,1.2738612477143678,0.9257707017483372,False,
bandpass_0p5_40,E35,19.833914573583684,172.7106630700544,0.09429242511503044,3.347667934287857,0.8527895972145701,False,
bandpass_0p5_40,E36,15.295633456419266,133.5742085126875,0.05837748728447344,3.2693630134404414,0.8661301338177754,False,
bandpass_0p5_40,E37,6.921716965581411,84.81248513398702,0.1349109587751351,1.896793586765978,1.0167407253234773,False,
bandpass_0p5_40,E38,16.187044625114325,189.43574798942382,0.21485564213566374,2.4714603999986817,1.0689903197870212,False,
bandpass_0p5_40,E39,16.977778830198282,292.1583850186994,0.24173922436259593,0.7119779377388766,1.062797356681542,False,
bandpass_0p5_40,E40,18.582577213395133,307.74202879837594,0.2507392087512957,0.5403253061647453,0.9165083828247066,False,
bandpass_0p5_40,E41,11.902597319992731,151.38724919349391,0.19326111264874443,2.315384069373262,1.022014299385019,False,
bandpass_0p5_40,E42,8.914275909337215,105.53302111279794,0.3153779622162068,0.789611231079068,0.8511577974071602,False,
bandpass_0p5_40,E43,17.182772818513655,198.35101099516737,0.2510835221647042,3.4056892131966814,1.0857511240988191,False,
bandpass_0p5_40,E44,15.623128233115905,208.76939044213094,0.3171376223947877,2.444269351359262,1.0891537083623801,False,
bandpass_0p5_40,E45,17.455371820269544,337.96379919722403,0.26641035925299195,0.500746878593863,0.9658221781611279,False,
bandpass_0p5_40,E46,15.440110765170653,275.1885169110078,0.28813325081133934,0.8111494277333996,0.975252607820194,False,
bandpass_0p5_40,E47,11.20348326249958,115.35450526075445,0.298867515071646,5.129180982108737,0.9539576181403834,False,
bandpass_0p5_40,E48,18.499206039002004,239.4539677075869,0.18596368616941358,2.611158501554832,1.3049817870526206,False,
bandpass_0p5_40,E49,14.873210504182886,166.02703095469315,0.30864450432765317,3.400081367069403,1.0233483939226045,False,
bandpass_0p5_40,E50,164.84936759623642,1395.5831729216834,0.03860043644274176,0.2611337294422577,1.0329927795315135,True,variance_outlier;peak_to_peak_outlier
bandpass_0p5_40,E51,10.54036653363589,114.38155199822052,0.26996706837317624,4.527607738552613,1.008231113769397,False,
bandpass_0p5_40,E52,9.93543246372672,119.33418259195723,0.23812394714642943,4.795717507564982,1.0393440662213183,False,
bandpass_0p5_40,E53,8.236633124855958,91.01466050951971,0.25306147944326823,0.7282640059055189,0.96854576913953,False,
bandpass_0p5_40,E54,6.832052818289305,74.32695932037825,0.10465006441387861,37.82932224048812,0.9395443654551957,False,
bandpass_0p5_40,E55,3.2708694432065437,34.86520773460305,0.20271505018993788,40.40749919698534,1.0533585687058633,False,
bandpass_0p5_40,E56,42.60115795896004,558.1970800648648,0.11472825158966198,4.334634592725523,0.74500792342652,False,
bandpass_0p5_40,E57,14.558890841873874,172.84003657083542,0.3082638953685717,2.9275690228395193,1.0935137083918656,False,
bandpass_0p5_40,E58,12.387804663868328,126.9979781579879,0.3192352441204592,3.91457815639,1.0988081162966201,False,
bandpass_0p5_40,E59,10.793985506695186,110.33533200071717,0.27739442010083304,5.022241097736329,1.037942823704031,False,
bandpass_0p5_40,E60,9.38475800013659,108.05455869257526,0.27569095549923595,3.9693060723218676,1.0420034330295196,False,
bandpass_0p5_40,E61,7.8697165344641995,81.97272181108868,0.2581581826572542,2.6234447008154307,1.0195416421209884,False,
bandpass_0p5_40,E62,8.886026403693178,91.10573141021962,0.19060505545785658,13.527425624464815,1.0159871714246576,False,
bandpass_0p5_40,E63,27.817353219224724,267.077652012538,0.22796600384152296,4.8029356408528985,1.090874184786806,False,
bandpass_0p5_40,E64,15.72643234760826,165.0311515524426,0.3180270478752233,5.04892338761673,1.087802246538649,False,
bandpass_0p5_40,E65,12.118135610876237,123.63905768545192,0.3563094422848687,8.639316481128986,1.160371013100048,False,
bandpass_0p5_40,E66,11.339344340740737,108.03745806417113,0.24453338589306384,10.59300556319358,1.0266363770180398,False,
bandpass_0p5_40,E67,10.039849863487428,109.37485411219865,0.23768930987144818,12.440847449177388,1.1551747326383675,False,
bandpass_0p5_40,E68,22.55400061045493,293.75343702877524,0.17814868913704632,6.003918186525785,1.2088583780606605,False,
bandpass_0p5_40,E69,15.198170674178337,166.3967311322781,0.3318672448101615,3.653690686543547,1.2369251570982918,False,
bandpass_0p5_40,E70,12.425712436889787,139.46117896171285,0.23133718939845888,10.252749272790616,1.0824924719845161,False,
bandpass_0p5_40,E71,11.989448544811871,115.46002810241268,0.16404877768283346,14.01184765505436,1.0626075111117887,False,
bandpass_0p5_40,E72,11.299133121042921,106.22861334536778,0.1938631764624868,14.967855203032038,1.0412517654182698,False,
bandpass_0p5_40,E73,20.040041124756872,217.93252798868704,0.2685948514702361,1.4548937220202267,1.107145861146729,False,
bandpass_0p5_40,E74,13.519866442801723,150.37048590440762,0.22020121486013156,3.473323143924164,1.112025671348454,False,
bandpass_0p5_40,E75,12.251512741839921,133.2034404511952,0.29993483227122664,9.47177020843153,1.0422077870423712,False,
bandpass_0p5_40,E76,11.752349240985165,120.93027371820006,0.13318053391969203,11.961317098925536,1.0254583427602462,False,
bandpass_0p5_40,E77,10.753539422012986,109.7095825348386,0.11472347739828663,13.54838175965538,1.0626766184390022,False,
bandpass_0p5_40,E78,7.580454372429211,76.40399586663551,0.17082105608974402,8.711635651152337,1.0003337633253069,False,
